vid_id,uploader_name,interval_fromytcreated_toupload,category,video_length,no_of_views,ratings,no_of_ratings,no_of_comments
Z94V2phbWKY,thisiscrazyfunny,1126,Music,216,652,5,2,1
SeHXpWkRkxo,TgirlQueensland,1129,People & Blogs,57,116712,1.62,325,139
4A6Dvdb6KUU,tinkerbellcj20,1123,Music,212,316672,4.78,1580,1741
kPO_7min6JE,terranaomi,1125,Music,275,149629,4.6,884,653
9zjWho3Sbv4,raymondberlin,1129,Music,249,878,4.53,19,25
UGwiiDXOOQg,Ludaf1,1039,Music,231,44535,4.88,73,27
r12iGnmHa74,sftbob,1123,News & Politics,105,617647,4.5,1086,1295
ESHa9-Czv_A,v4bec,1132,Sports,299,321381,4.18,225,1209
tQDPUd5_sak,HockeyHighlights,1132,Sports,45,40300,3.83,23,75
5v6ZFL3Xvf4,maggotleader1,1135,Sports,53,406,5,3,7
s92LY161Gww,jonathanroy30,1133,Sports,38,50474,4.45,33,204
5ST_-yhbhgw,GOMaX61,1133,Sports,50,43721,4.65,37,163
T1Xv-d6OJ8k,MoniiiOldhamstto,1134,Sports,58,3208,3,1,8
91AE-wWLEqE,HockeyHighlights,1134,Sports,173,8959,4.5,4,47
13n5LV88mpE,MoniiiOldhamstto,1134,Sports,46,9364,3,2,28
CcqGKRlcQ04,HockeyWebCast,1133,Sports,76,6493,4.67,9,27
Dtmj1eafqqM,jonathanroy30,1134,Sports,82,7072,2.67,3,24
HlaDJoD2-Qc,thehockeyherald,1131,Sports,45,132665,3.79,87,451
tsZarzNGvW8,corunguneee,1135,Sports,38,7314,5,6,20
LLwR1uTZwR4,mikedaud29,1134,Sports,46,898,0,0,0
nVIG7RMif6s,corunguneee,1131,Sports,45,415337,4.45,324,1426
RuruwOhW9Nc,housezikk,1108,Music,272,22340,4.74,35,9
UvuvOcgTQxg,katarina19901,1104,Music,243,766885,4.83,1928,1608
LGQKEIX7-Sk,cpp87,1066,Music,275,119478,4.85,110,80
WvhfbXgXl6M,jahquan514514,1063,Music,280,260636,4.82,344,298
U8i2UBARbC4,metromix,1102,Music,139,56907,4.85,65,52
5hayE_ZP0rI,universalmusicgroup,1110,Music,272,1976909,4.79,7496,6775
3KCgCfy6xBk,DoItLookLikeICare,1112,Music,583,3903,5,10,74
QLj_4c0Km4w,DeeLikesProd2008,1105,Music,278,29822,4.73,64,23
h_hnJPMRgU0,firestarta81,1108,Music,246,6209,4.93,27,21
OURf5hfX4zQ,JocelynFry1356,1119,Music,263,9420,4.76,811,24
3v1oRJYJl6A,fnikki91,1107,Music,243,25831,4.99,67,91
b9dmdHn1eRI,BengiBitch111,1114,Music,271,12378,4.92,38,18
ltaexF_84FM,MatAlfRoadShow,1110,Music,275,14264,4.88,33,15
CqIEQXuIS7Y,darius06,1074,Music,278,1153,5,3,5
3Sy769Ry6hQ,aerocheder,1124,Education,58,96088,3.16,294,257
MeZqKo-qbPc,aerocheder,1127,Travel & Events,22,25688,4.1,30,37
N12QDWhtgqE,HortonGB,1121,Film & Animation,32,106741,4.91,381,843
iEFW7upjkaA,HortonGB,1116,Film & Animation,38,110062,4.85,307,804
TEJenuU1QKE,HortonGB,1116,Film & Animation,425,271055,4.5,716,513
_2nonHxwABI,RandomSisters,1127,Comedy,14,16502,4.48,27,33
3cpQgrJrygo,laxbabe91,1127,Film & Animation,12,17094,4.93,44,40
vNuXHSFGOnM,SomebodyKickin,1124,Comedy,9,6427,2.92,37,40
eEXoxVEgCdw,caileadair,1128,Film & Animation,28,23371,4.8,44,31
VblpG7Up76M,HortonGB,1116,Film & Animation,215,17850,4.92,78,65
wCtKvSPGugE,Tonytambe,1115,Comedy,5,15065,3.07,27,18
vyKaJBZKrUY,HortonGB,1116,Film & Animation,99,20728,4.91,58,52
4ylfIm6k1AU,HortonGB,1116,Film & Animation,39,43719,4.86,77,65
#NAME?,HortonGB,1116,Film & Animation,80,16903,4.81,48,26
MIQFTBsGccA,HortonGB,1116,Film & Animation,174,13103,5,42,45
uzB5vpPufR4,HortonGB,1116,Film & Animation,38,42805,4.78,74,59
aBnOFA3SBcc,HortonGB,1116,Film & Animation,38,29359,4.85,71,72
1LzD-FtQPx8,Cinderellagirl78,1125,Entertainment,54,2364,2.2,5,6
xcxGeiUbLSM,HortonGB,1116,Film & Animation,38,20256,4.83,35,53
VwRMOOpyq7A,HortonGB,1116,Film & Animation,38,11770,4.88,34,13
gE7Bm1KNpcg,elgado,866,Sports,588,44716,4.77,48,62
IqB1Gir6zgQ,guancavilca,1058,Sports,243,462,5,2,1
4th2BirSdQk,guancavilca,1000,Sports,51,3572,4.5,2,1
35apJLfaYYg,guancavilca,999,Sports,44,2477,5,1,1
2oA_pGgaoQY,FKFlitz,866,People & Blogs,7,4889,5,1,0
kfzjD7NhN9o,andreberruga,1135,Sports,86,2574,4.11,9,5
SPBfJacSqtQ,ferpantoniocdo,923,Entertainment,159,787,5,1,1
Syncd5yq8o4,KINGofSOCCERhistory,987,Sports,244,4085,5,12,6
U6WeTUdlaic,fjsmota,1135,Sports,14,1153,5,3,4
phhwmjVcZBQ,andr3sfc,767,Sports,249,19870,4.75,24,17
lHeu0yiATWc,dRiToWs,973,Sports,210,547,5,2,0
FBCoJlrLCTg,Bambam13544,877,People & Blogs,43,825,5,1,0
le1i447wzPk,BlackboyysureTV,1121,Music,292,1670956,4.73,3152,4079
740d8sTpM7U,universalmusicgroup,1122,Music,307,1257835,4.71,4684,5301
h8p8WyqK1GI,StayGDUp109,1120,Music,286,1035833,4.46,1775,2367
JIG1Vr0h_aE,VarinaWrestling,1121,Music,297,871204,4.66,1810,2280
bm-Z9kZ9iW8,rishiflow,1121,Music,299,96482,4.62,90,79
kEEaoBu48EA,circahiphop,1122,Music,301,151620,4.82,273,277
gnfBatAqeyA,LilWayneMuziiC,1120,Music,288,70969,4.56,78,97
wD_uA_o4vi4,LilWayneMuziiC,1122,Music,190,4496,3.89,9,6
nwqXVAYsYW4,employeofdayear,1122,Music,291,28966,5,19,16
K28kMVrtMmE,pooldoggy21,1120,Music,409,134575,4.43,109,176
MeOsnO7ZY4w,supertrooper073,1122,Music,297,11109,4.95,22,18
tLkC29Lw3Bk,HopCityCom1,1121,Music,300,130120,4.76,245,320
dqUTCSFlRIk,cobimana,1121,Music,297,145906,4.65,211,209
jgwasdhZOLQ,forgivenothing,1123,Music,299,184165,4.85,438,423
5FRbsnay5v4,manny856,1119,Music,267,85425,3.15,84,33
IxG6WIHJ8P4,hans23334,1082,Music,185,116566,4.75,137,119
tfutlVB4ZJQ,supaflyb2,1118,Comedy,315,262813,4.08,692,1521
K7cxiO3zniU,ethiojoe,1085,Sports,132,23397,3.64,55,59
ColTSe6-SHs,m1graine,1117,Music,284,597767,4.82,714,727
ZsRKuYVNkGI,singingshaylababi,1111,Entertainment,167,14854,4.24,37,57
gaL_AhV6bcI,CoversbyJeffreyD,1121,Music,240,25886,3.89,54,32
qfh4BATEcdI,MPropa,1088,Music,227,138358,3.91,93,89
8zjSg7A6XBg,calebplayspiano,1111,Music,201,215511,4.83,352,383
IJKssP8bT7A,TurkisHdeluXe2oo7,1108,Music,182,10173,4.53,19,30
xvQmuigsjQM,geetwo2002,1100,Entertainment,337,13767,4.88,8,5
gpSaJ7FF8oo,TMark2489,1037,Comedy,325,16571,4.05,41,112
NZ2ihzzExeY,,,,,,,,
a5S4kbM5CnU,afiqafnan,1118,Music,266,146681,1.99,133,62
h_ZBIz5FLNI,ptwbiz,1135,Howto & Style,39,310,1,5,0
EmTPgiIoEtA,AyatollahGondola,1068,Nonprofits & Activism,6,813,1,1,0
1J4PKztKHCY,afilmspalestine,1011,News & Politics,587,826,0,0,0
l2_2WJdqIEc,AyatollahGondola,1068,Nonprofits & Activism,69,607,1,2,0
hhcVM4NjQcQ,TexasPatriot56,1030,News & Politics,15,370,3.67,3,1
tC-3XPvJs9M,jackie40d,1084,News & Politics,311,72,0,0,0
fbnJ4KnFaCw,jackie40d,1060,News & Politics,594,80,5,1,0
4hLdGb3_39Q,jackie40d,1109,News & Politics,434,61,0,0,2
zkuIx8EfZBI,jackie40d,1126,News & Politics,446,31,0,0,0
uP-JLE3_3iQ,StoneSoupStation,1065,People & Blogs,376,67,5,1,2
BrXlGPfX4SQ,StoneSoupStation,930,People & Blogs,98,173,0,0,1
srha2LwTs6k,nauiocelotl,655,People & Blogs,25,964,4.22,9,3
C4Df-WD0dkU,MATTORG,1126,News & Politics,551,25,5,1,2
zGwEzPgpFD8,1qtmc1,1002,Nonprofits & Activism,420,611,5,1,0
Ejb8QOyjz-E,BullitGTI,936,Autos & Vehicles,598,144416,4.83,333,176
4xL7yveZA_o,BullitGTI,936,Autos & Vehicles,568,56236,4.9,194,94
JR43BD6K7jg,BullitGTI,954,Autos & Vehicles,536,47795,4.78,109,54
TL6r9TTR7CY,BullitGTI,977,Autos & Vehicles,578,19292,4.75,51,38
t-7HJye6EMo,BullitGTI,1048,Autos & Vehicles,588,11459,4.88,34,37
JawpNY7-Jz0,superonkel,993,Autos & Vehicles,441,1199,4.33,6,3
e3XqhbMk-gg,TeamGT,667,Entertainment,473,6085,4.95,38,11
qkvlqM8XmsM,yayashi,361,Autos & Vehicles,436,15205,4.73,153,57
VECI6nVvMgw,dimitrizacarii,1109,Autos & Vehicles,213,2294,4.83,6,12
AExwULdEM80,THEBMWDRIVERM6,1081,Autos & Vehicles,339,883,4.5,2,1
lSx_d4hlSA0,Lambotractor,1017,Entertainment,18,3761,2.5,2,4
ZLZIv0FYwF8,ANDREASGTRBMW,1103,Autos & Vehicles,418,6852,5,6,14
lfJyRYWpet8,Bordill,782,Autos & Vehicles,439,43640,4.75,36,31
jbhRJByD2SM,ferrari36,727,Autos & Vehicles,156,3179,5,4,1
Q7M2Yg48vMI,FastLaneDaily,981,Autos & Vehicles,240,77219,4.16,62,62
jzdPydR3goE,BullitGTI,936,Autos & Vehicles,566,28011,4.85,102,62
KkzZya36g3Y,BullitGTI,1024,Autos & Vehicles,597,9819,5,19,18
bVR288WbDXc,BullitGTI,1048,Autos & Vehicles,599,10850,4.63,30,41
0V0DgKArOqI,marshallchang,923,Autos & Vehicles,599,6219,5,14,18
q1O4bZi705U,BrianZuk,1012,Autos & Vehicles,599,22799,4.62,45,36
5mcCUlHsoqw,nihonsss,1123,Entertainment,15,5812,5,1,0
bT62qtQl-Yg,AddictedToPhones,1032,Science & Technology,331,49426,3.9,20,58
ZF9rcmX83yQ,phonescoop,1093,Science & Technology,188,142189,3.48,31,70
ffK-rPAzKTg,mabusua,1043,Science & Technology,279,168205,3.88,43,60
u3_DMVtZ12w,T3Online,920,Entertainment,68,95899,4.57,35,200
vSCbCBfGrJQ,kravvykrav,1058,Science & Technology,63,5675,5,3,7
nKADpYRbaHM,semiot,937,Entertainment,49,673,0,0,1
o2su5apWFec,freeta,1124,Entertainment,20,1515,5,1,2
8IQcGzM_yeM,minglichai,1127,Science & Technology,73,182,0,0,0
kqVpcoevh1E,rnnr4you,1127,Sports,82,204,0,0,0
tJZ0Sq_gAZ8,luxetv,1126,Travel & Events,314,258,0,0,0
NQHSgTf7eDc,sushiboiii,1124,Entertainment,16,7859,4.2,5,3
orTwLf4bU3Q,ngtfr,1124,News & Politics,15,469,0,0,0
WupozC4pDn4,mobileburn,1094,Science & Technology,63,144513,4.19,110,367
wzJV_vRWxcc,Blargaldalien,1120,People & Blogs,6,204,4.92,13,4
dCumECJ3jF8,russosa,754,Howto & Style,184,4335,5,15,22
Jt6DyFbR4Ac,INGWorx,1003,People & Blogs,271,2469,4.79,29,24
hPhuWqzyyWs,all4tubekids,999,Comedy,67,1887,5,7,7
Y4a2YLROL88,ItalianStallionette,741,People & Blogs,323,1040,4.55,20,23
Dl4km0v-P60,all4tubekids,1126,Travel & Events,321,8811,5,129,63
navP5CYDc8s,spiderman1fan,1121,Entertainment,43,17,0,0,0
H6o4n4KOZF8,fox97470,1121,People & Blogs,37,39,0,0,0
8B1BmpqIGHI,LeslieArmo08,1120,Entertainment,34,28,0,0,0
6HFi79txqm8,neshnessim,1121,Entertainment,274,27,0,0,0
mRf48RkyXoY,KeriLovesMAtty,1120,People & Blogs,526,151,5,8,11
TQfoRhLrSvs,Momoftwinsplus1,1121,Education,66,127,0,0,1
fQGDc8-sMws,all4tubekids,1048,Music,314,4090,4.68,100,85
1xUIc0PJIBQ,all4tubekids,1021,Entertainment,63,1277,4.86,28,27
S0A7dtdc-nU,Xexezinha,727,Music,148,4567638,4.87,10059,5802
3s8ZIvXJkBI,gottalovefullhouse87,1063,Entertainment,91,982,4.4,5,7
5SQ_ZW_Aa8I,responsiveholly,1113,People & Blogs,75,338,5,8,16
yJ3T4iJzp9E,all4tubekids,1067,People & Blogs,235,690,4.86,57,26
lK6m6XijtPg,nalts,863,Comedy,170,46735,4.54,725,389
wu2xmOeUDB0,sunshinetaylor,473,Music,252,34222,4.29,206,210
A-DU9gwH5ho,sotoya,1020,Entertainment,43,20533,3.67,12,6
OHpjcZNM8_k,OneThousand98,1090,News & Politics,66,192259,4.85,2072,1214
G2q0TEje0D0,JianChao,398,Sports,150,987814,4.78,1904,726
Jkjv9WbrxHQ,NextNewNetworks,1126,Music,128,56501,4.63,271,127
2MU7VpsGNPw,piratekikisnell,1115,Comedy,15,4329,1.35,23,9
GPkCwz_gNGM,WatchMojo,1120,Sports,70,121458,4.42,69,90
m43sRhRZUWI,mixmakerediting,766,Sports,102,593292,4.74,751,593
1fw1CcxCUgg,skytz33,377,Sports,130,1180129,4.8,1269,751
yBOPCOkZUVM,specialEDward,834,Comedy,162,290441,3.36,1235,664
tkY5mBY3Fvg,makinbaconx2,1032,Comedy,88,2793,2.45,11,4
I_y2j6vsQ4I,scienlologyx2,1073,Entertainment,60,36906,4.88,375,224
WYqowdsWXG0,badamss22,693,Sports,145,405571,4.52,1102,1675
UZy8P2oLPPM,omeggi,512,Sports,180,1089717,4.49,840,702
A3_n0B1EaOY,Plinio911,908,People & Blogs,219,50892,3.97,127,167
BcBheRAa2zw,roflmao88,1118,Entertainment,242,90721,4.33,502,252
co8hheVlIC0,eXoOutsider,1109,Entertainment,208,291361,4.31,491,489
vXSwSta21D0,WaroftheGalaxies,850,Entertainment,234,92900,3.07,120,110
2JC3UMJ2It4,mynameiszach,801,Entertainment,97,3470648,4.77,4650,7120
CdA9_wr86WA,machinima,1058,Entertainment,487,280333,4.8,2350,1560
5uEn3xZMX2g,roflmao88,1117,Entertainment,215,26400,4.33,163,83
xrUchGucJvU,MichaelBarnes,1063,Entertainment,520,228660,4.85,1167,851
Gi--nBEUHqs,machinima,1105,Entertainment,230,242987,4.44,1108,2674
2Y4YOg5I2Y0,mapMonkeys,930,Entertainment,91,465831,4.16,396,814
rZBA0SKmQy8,TownIdiot25,848,Comedy,130,11007201,4.83,75004,30666
lod70CKSNDo,machinima,994,Entertainment,84,245068,3.81,525,594
EnLI5UcNu5s,Piggus,439,Entertainment,74,1867612,4.31,3492,2930
LO4caTLqqoM,GameStream,856,Film & Animation,139,1585943,4.61,2947,5659
QCq-sgihxfg,serpento99,803,Entertainment,97,1200913,4.85,7718,3658
RM8NWFjkmU4,WaroftheGalaxies,533,Entertainment,365,48323,4.68,139,146
1Tt9Q9t8Wu8,boohoodman,1111,Science & Technology,95,112508,4.65,190,447
8e-i2D-2GAc,FLIPINOM4D,872,Entertainment,117,521377,4.86,776,929
FIK4x2aHXPU,machinima,1095,Entertainment,37,116841,4.5,506,400
wrqiIjLGnCI,sonofbeep,310,Comedy,202,2845233,4.58,3955,2203
SdAANvyapCc,eXoOutsider,1031,Entertainment,155,259335,4.57,901,2081
IvzQ92HXohU,hotelangel,1101,People & Blogs,510,12003,3.57,30,58
Few1w-KogfI,creeingles,1115,Music,633,5929,3.64,11,0
QqzEmQcVGFQ,creeingles,1107,Music,587,4347,3.12,26,0
QN795sjS-BQ,creeingles,1093,Music,473,3182,4,18,0
Z1WxUC5oxSA,creeingles,1101,Music,597,3192,2.07,15,0
9tOJ7ZYyYic,u3astside,1106,Entertainment,372,78026,4.85,224,208
43KhF56ULYU,wookiielover,1134,Music,332,7245,4.62,45,57
NBLDSH4YPfA,wookiielover,1134,Music,344,6846,4.2,56,79
aglqdKnu1Nw,wookiielover,1134,Music,183,11452,4,29,92
9v02quhKY2s,creeingles,1107,Music,603,2329,3.81,26,0
-55AA3zfoRk,wookiielover,1134,Music,400,3877,4.5,10,15
hnA0VyR3HI4,u3astside,1107,Entertainment,373,22921,5,37,62
5FQhTGQbC_E,wookiielover,1134,Music,331,5231,4.82,33,40
pnzmMhEeZSM,frankjpmorgan,1114,News & Politics,151,178,0,0,0
Opk6QwSQg7I,frankjpmorgan,1131,Education,89,40,0,0,0
SrWWInNn4T8,frankjpmorgan,1133,Education,95,29,0,0,0
zRj1LFQmlr4,TraderB52,1104,Howto & Style,482,156,0,0,0
ea2lStAOnRI,frankjpmorgan,1113,Howto & Style,30,318,1,1,0
RZQJyBJKr6U,zone5282,904,Howto & Style,543,7174,4.83,6,8
k94QKyoeFnI,learn2stocktrade,1054,Education,280,545,0,0,0
p6h-Li0pJBI,linetrol,927,Howto & Style,551,2981,5,2,2
pZU4mDC0fgU,learn2stocktrade,1058,Education,403,326,0,0,0
Mo8dVabH1Qs,zone5282,902,Howto & Style,584,2492,3.5,6,0
APzV_YjJBcQ,WillaimFDennis,881,Howto & Style,573,885,5,2,1
HraxSBGBMD0,WillaimFDennis,882,Howto & Style,418,1007,5,1,0
cMPHd9TQtVw,dayvejohnson,757,People & Blogs,473,10313,4.33,3,7
zOEBWQg2wGM,TheTradingAuthority,931,Howto & Style,555,1035,4.67,3,0
pP_J22-IKQ8,TheTradingAuthority,861,Howto & Style,443,5698,3.17,6,4
pXxF5GM0Gqc,TradingIsmyLife,1069,Education,460,739,0,0,0
Xkhr8v2FBoE,thermal1,1017,Howto & Style,678,3574,4.91,22,5
xueEtKYnvb8,ClickTrader,866,People & Blogs,503,1042,5,1,4
ZTtCdrn1uw0,thermal1,1092,Education,804,1644,4.9,10,0
1IaiGBl9iTM,WillaimFDennis,841,Howto & Style,481,6639,5,5,2
4UD7IgmlYwI,ELSToronto,959,People & Blogs,29,391,5,1,2
hPDny4BF5mE,felipedrl,985,Comedy,17,137,0,0,1
DBfZK5Ni7WQ,jessicahoutside,795,Comedy,305,211,0,0,0
tm_lwFJNE-g,dodudu2005,1075,Entertainment,10,34,0,0,0
Gpb-YtypYn8,MichaelFdeGodoy,942,Comedy,25,408,5,1,3
gDPkpaBfj1g,ANTIDEUS,957,Music,69,825,0,0,1
bIzCqDYvALs,kherlaka,1083,Comedy,39,36,0,0,0
VUa_idjNrbQ,felipedrl,985,Comedy,191,228,4,1,0
xz74jT-52GE,luzciano,669,Comedy,6,93,0,0,0
V85L5Q5PKDU,fvione,1089,Comedy,41,353,5,1,0
5ru0KegKW4o,MaNaTurquia,979,Travel & Events,20,237,0,0,0
47is5Vh_JUY,pluz79,863,People & Blogs,218,1470,0,0,0
ATy4Cc809IE,ANTIDEUS,957,Comedy,24,304,5,1,2
02xJsQAsnx8,PiratePrinceEdward,1119,Education,9,21,0,0,0
4QAXRj-fSS4,matterh,721,Entertainment,21,1400,5,3,1
d4P43n074Hw,nocrabsinbrazil,989,Music,229,27,0,0,0
_zs83FG07I4,nocrabsinbrazil,989,Music,246,17,0,0,0
UHDfgAjRgmk,LittleLeo77,719,Howto & Style,177,3903,4.43,7,5
x89heXSkJnE,sergioew,1088,Pets & Animals,141,54,0,0,0
#NAME?,nocrabsinbrazil,989,Music,228,21,0,0,0
Efas9VXpczo,DoggyTV,497,Pets & Animals,193,11373,4.69,35,4
O3__pcGJiMQ,JCipr,624,Pets & Animals,203,1908,0,0,1
huT79e0cTCc,ProverbialCarrot,975,News & Politics,62,21860,4.85,47,60
miPqiXKu8NA,SealAngel,953,Pets & Animals,211,3686,4.75,16,18
w74wBxgl878,MissBoomer,860,Pets & Animals,308,864,5,7,7
CxfwTCryzHs,ruffliferescue,681,Pets & Animals,244,15610,4.92,25,17
Ld8J9lq-ddI,justinrudd,984,Pets & Animals,258,16701,4.56,9,2
ZiKHXIH0WHw,davidspates,975,News & Politics,393,14893,4.59,103,129
uRBTqoohv8k,abs4260,1037,Pets & Animals,518,1361,4.41,37,18
P5otDr_FzJU,travisandjonathan,978,News & Politics,195,25034,4.52,323,91
An0myD3I5rY,KarmaRescue,803,Pets & Animals,300,12644,4.3,27,16
g_D6jnk4lj8,jake221267,737,Pets & Animals,358,66968,4.73,64,55
8uyTUSGDXH8,ziarevan,768,Pets & Animals,249,1846,5,6,4
p4Aei7nV5xg,33164,1098,Pets & Animals,566,1129,4.77,13,13
PvvZ0Es-IEo,ChaiAnimalRescue,994,Pets & Animals,515,610,5,2,2
GRJODuMqeNU,dhyanesh911,1043,Pets & Animals,413,993,5,1,3
i8Jtlmtz6rE,codieraji,927,Pets & Animals,242,1058,5,3,4
Kz1PgbI8TrM,DoggyTV,500,Pets & Animals,785,12247,4.81,63,52
L0htFEsFOx8,KarmaRescue,805,Pets & Animals,303,2351,5,9,5
3j9kPaOh-Ag,gaspirtz,490,Pets & Animals,325,98786,4.26,178,119
E40Ni6oGpsE,metroktransit,1045,Autos & Vehicles,580,814,5,2,9
tbuT_fRpTB0,metroktransit,1070,Autos & Vehicles,495,888,5,7,8
rzgjI0Y-gH8,juan833blue,1045,Travel & Events,192,294,5,1,1
6pPQ7wF2598,juan833blue,1039,Travel & Events,132,321,5,2,2
uNVuPPlalEs,juan833blue,1065,Travel & Events,160,225,5,2,18
gafDzzNXB2Y,juan833blue,1039,Travel & Events,146,230,5,3,3
DhyQy3XXc3o,juan833blue,1101,Travel & Events,177,155,0,0,0
9E4subWPtjI,juan833blue,1062,Travel & Events,180,120,5,2,1
TqNjpQPlXAI,juan833blue,1065,Travel & Events,149,129,5,1,7
6dKyQ7OrEgM,juan833blue,1045,Travel & Events,120,159,5,1,2
WQ1oIDGrCB4,juan833blue,1085,Travel & Events,185,55,0,0,0
2t1-2z5U2S8,juan833blue,1085,Travel & Events,135,76,5,1,1
66YoqHdIJgE,juan833blue,1060,Travel & Events,86,92,5,2,0
Wr7ieDUJdLk,juan833blue,1062,Travel & Events,94,95,0,0,0
tOcB9PyUrg0,juan833blue,1072,Travel & Events,140,65,5,1,2
U6rwYqcP78k,juan833blue,1072,Travel & Events,183,35,0,0,0
06BgrtSBdok,juan833blue,1057,Travel & Events,65,115,0,0,1
O7Ey9EaVDIw,juan833blue,1056,Travel & Events,147,160,5,2,3
nRLDwc5w3o4,metroktransit,1069,Autos & Vehicles,579,592,5,3,10
g6QAPf-R9vo,juan833blue,1045,Travel & Events,119,115,0,0,0
PhF0eLzOIc0,powerballsvideos,1017,Sports,112,1283,5,1,1
3Dit49fmomg,powerballsvideos,1020,Sports,135,329,0,0,0
8CJqILAM4kM,powerballsvideos,1036,Sports,62,1049,4,1,4
z80-vMfkIiY,powerballsvideos,1017,Sports,141,242,0,0,0
XCr30pxyZFs,powerballsvideos,1038,Sports,110,335,5,1,1
#NAME?,powerballsvideos,1017,Sports,44,1073,0,0,0
PoKAQ6v0w1I,powerballsvideos,1088,Sports,33,1073,0,0,0
Qd-n2dFebCw,powerballsvideos,1123,Sports,51,291,0,0,0
YUo9RoLceU8,powerballsvideos,1080,Sports,106,133,0,0,1
kzvTIz-jXWs,powerballsvideos,1048,Sports,122,99,0,0,0
cIBVvPihYvQ,powerballsvideos,1059,Sports,86,162,0,0,0
stKjdNp858s,powerballsvideos,1078,Sports,153,66,0,0,0
5yRXPUuNHrM,powerballsvideos,1090,Sports,57,185,0,0,0
h3TQ96x59_I,powerballsvideos,1017,Sports,106,123,0,0,0
HGj3rdUltFw,dingpolistico,1135,People & Blogs,202,3,0,0,0
RDIm0jFvaEc,dingpolistico,1136,People & Blogs,262,3,0,0,0
JT6uUTVuvds,dingpolistico,1124,People & Blogs,233,26,0,0,0
zyilSPsYdW8,Dorgal,487,Music,255,264256,4.86,619,229
jF7f38-5pp8,nusaderenda,647,Music,153,120700,4.69,192,126
YCj-RyKCmHQ,migmig33,458,Music,179,8892789,4.61,10511,5288
QFQyib5ZQZY,defbyte,664,Comedy,57,1593206,4.21,2919,1971
iPrnduGtgmc,Brilliumsphere,370,Music,243,1492022,4.54,2291,2675
9NxZy1GAF-I,nielswalboomers,687,Music,261,1689873,4.69,894,851
HYnt3RTwl0M,thejerryleelewisfan,827,Music,209,152764,4.85,312,207
k7M4wDW1q6A,inuyasha5051,545,Music,241,141813,4.79,737,471
-mL-r4L614E,tarzaanhun,564,People & Blogs,181,140823,4.78,304,103
WnBeUgbg-QY,kus4ever,772,Music,204,252001,4.31,108,65
R3UcFQPq80E,polloloco3,442,Film & Animation,274,47966,4.84,148,94
R1ZuJidSkH8,highvybez,570,Music,278,346810,4.8,451,131
SDsc1MRkvZw,fpws,451,Music,453,68462,4.86,184,118
bwWEfrRF3fg,dxmagikarp,589,Entertainment,50,833965,4.62,378,173
dlbJToqI3nU,Palmie01,988,Music,180,53808,4.91,155,118
5MLTUixA994,chococat89,667,Music,202,44411,4.66,38,34
5bBoapO276U,slpyliltrtle,312,Comedy,244,720030,4.6,3327,2956
VrlB006gQmw,Reyalp,774,Music,333,151506,4.65,437,398
#NAME?,screziofolle,708,Music,284,3239,3.14,7,18
ga7JF25MVs4,nacholibre0123,1097,Music,350,4651,4.12,34,98
MvuR_-kCd_U,TurksFucker,1128,Music,270,73,5,1,0
CO8rs71LR1Q,GrMaggot,847,Music,365,1031,4.56,9,14
#NAME?,sixouncebodom,823,Music,478,408,5,2,0
N5rCWVSH5cw,HorrorQueen,838,Music,229,11132,4.87,39,39
h0nbJKtS23o,ArtisanNewsService,813,News & Politics,96,455773,4.74,764,1046
ZamE96KIkQI,BVMDeathMetal,920,Music,280,22585,4.84,86,62
A-MyJB0lOZs,doom3236,1075,Music,109,59,5,1,0
JxBXRaSoddA,GodzOfThunder,1106,Music,335,1490,3.48,21,53
qQV0eUXR5Xk,energizerman38,770,Music,265,510,2.25,4,1
UqUvnWz6Wsw,dvaucher7,930,Entertainment,266,793,4.33,6,8
ihTzIy_yWyk,KrispyMovieGuy,1035,People & Blogs,283,702,2.17,6,2
LfyO93hiiMQ,kluczewsky,572,Autos & Vehicles,46,73019,4.16,37,29
rH9d1kyaKjg,artfibrasmoto,852,People & Blogs,39,4615,0,0,0
PkJJ5bMzo70,ale2872,1016,Autos & Vehicles,295,23067,4.56,18,19
5yRebEYbAs4,kiwiSnabors,989,Autos & Vehicles,64,1151,5,2,0
xBFSKUVpCt8,marcioheleno,756,Autos & Vehicles,277,49365,3.31,16,32
55WndIuPMZI,jedsonbr,735,Autos & Vehicles,13,6659,3,2,1
#NAME?,nkncba,985,Sports,433,34869,4.8,15,18
w8dfZRNFlt4,WrkX51R,1132,Music,275,143,0,0,0
Gy0qSWEC5tU,suznet,740,Autos & Vehicles,211,12100,2.86,7,4
Ok_gO1DeM3M,hidrosnino,1045,Autos & Vehicles,68,988,5,1,0
OeMvsxqg2NM,ssoler01,1131,Autos & Vehicles,60,141,0,0,0
AYhxGOyqVAU,kpjotr,847,Autos & Vehicles,44,2976,2.6,5,1
0vjJVSyQJ6g,Charidemus,953,Autos & Vehicles,42,944,2.33,3,2
HcgFFRXqdjQ,speru1990,1093,Autos & Vehicles,16,190,5,2,1
TN3VF8jLVbs,jedsonbr,936,Autos & Vehicles,57,4716,5,1,6
yOGSPeu48os,RMISMSN,936,Autos & Vehicles,111,2107,0,0,0
kq57yClwJeA,67Moebius,852,Sports,609,9361,4.62,16,8
eOxyh7cCRaQ,Stendykare,658,Autos & Vehicles,242,6235,4.83,12,11
AYpktT56mdY,OzYz,992,Autos & Vehicles,42,1657,5,3,2
